Cycle_Index,Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),RUL,Is_New,cell_id,Cycle
,2389.359700000001,3.1680000000015696,3.5882974,2.0294652,1291.5231000000022,0.0001000000011117,1941.5254999999995,538,1,cell_023,353.0
,1186.421999999999,3.1939999999994484,3.5892606,2.029593,1326.5171999999984,1941.5221999999992,1941.5221999999992,537,1,cell_023,354.0
,1188.3392000000024,2.8876000000022373,3.5890832,2.0272155,1291.4976000000024,1941.4976000000024,1941.4976000000024,536,1,cell_023,355.0
,2351.6604000000007,3.3436999999977246,3.5891032,2.0273147,1436.5456999999988,1905.8687999999968,1905.8687999999968,534,1,cell_023,357.0
,2383.7831,3.067100000000096,3.589129,2.0266871,1286.5055999999968,1941.5175999999992,1941.5175999999992,532,1,cell_023,359.0
,1185.6532999999984,3.2557999999990272,3.5901313,2.0302176,1501.5002999999997,1941.510499999997,1941.510499999997,531,1,cell_023,360.0
,1184.3035000000018,3.0806999999985862,3.5888867,2.0303826,1391.5164000000004,1913.9698000000064,1913.9698000000064,530,1,cell_023,361.0
,1183.0579999999973,2.9192999999942515,3.5879846,2.0304513,1351.5239999999976,1900.7376000000004,1900.7376000000004,529,1,cell_023,362.0
,2386.6379000000015,3.2292000000013843,3.5892663,2.0269942,1366.5061999999962,1941.5155999999984,1941.5155999999984,527,1,cell_023,364.0
,1186.6470000000045,3.195400000004227,3.5894675,2.0271583,1311.529000000002,0.0001000000047497,1913.1502000000037,526,1,cell_023,365.0
,1186.4075000000012,3.2862000000019975,3.5894923,2.0298829,1291.5279999999982,1927.5590999999988,1927.5590999999988,525,1,cell_023,366.0
,1191.0331000000006,3.2986000000018123,3.5884309,2.0270267,1306.5158999999985,1941.5176999999967,1941.5176999999967,524,1,cell_023,367.0
,1189.7219999999943,3.5466000000015185,3.5884194,2.027164,1291.5192000000025,1935.4585000000009,1935.4585000000009,523,1,cell_023,368.0
,2953.2105999999912,3.293599999989709,3.5893664,2.0272241,1296.5296999999991,1941.5304000000035,1941.5304000000035,522,1,cell_023,369.0
,2954.6444000000047,3.3400000000111163,3.5893207,2.027185,1291.5254999999888,1941.5278999999864,1941.5278999999864,521,1,cell_023,370.0
,2340.83679999999,3.420899999997218,3.5891852,2.0333343,1711.4918000000034,1897.2494000000008,1897.2494000000008,520,1,cell_023,371.0
,2371.7798999999936,3.2968000000110464,3.5891318,2.0273852,1381.5294999999896,1927.2199999999864,1927.2199999999864,519,1,cell_023,372.0
,2382.0774999999994,3.3433000000079005,3.5882163,2.0300508,1301.4953999999996,1941.5012000000136,1941.5012000000136,517,1,cell_023,374.0
,1185.5956000000008,3.1800999999978785,3.5891471,2.0276656,1286.5387000000046,1940.390400000004,1940.390400000004,516,1,cell_023,375.0
,2388.661899999992,3.1348999999900684,3.5899472,2.0271449,1291.5099999999948,1941.5197999999943,1941.5197999999943,515,1,cell_023,376.0
,2366.4124999999913,3.213199999998295,3.5889325,2.0304151,1286.5121999999976,1925.175999999992,1925.175999999992,514,1,cell_023,377.0
,2385.901399999988,3.2890999999946757,3.5892348,2.0312133,1301.5167999999974,1941.5184000000008,1941.5184000000008,507,1,cell_023,384.0
,1180.7124999999944,3.390599999998898,3.5892196,2.0276771,1281.5328000000009,1898.5178000000017,1898.5178000000017,504,1,cell_023,387.0
,1185.0603999999878,3.099699999991543,3.5899816,2.0308013,1281.5144000000146,0.0001000000047497,1941.525500000018,501,1,cell_023,390.0
,2385.8867999999784,3.332899999979162,3.5885653,2.0310721,1286.5278999999864,1941.526099999988,1941.526099999988,497,1,cell_023,394.0
,2310.281799999997,3.287400000001099,3.5894189,2.0303445,1856.5170999999973,1872.0386,1872.0386,496,1,cell_023,395.0
,1187.713800000027,3.437500000000284,3.5885043,2.0272279,1286.5,0.0001000000047497,1941.5114000000176,495,1,cell_023,396.0
,2933.1555999999982,3.303099999990025,3.5894494,2.0298791,1331.505599999975,1924.2853999999936,1924.2853999999936,494,1,cell_023,397.0
,1184.5049,3.482300000003349,3.589417,2.0272384,1296.509299999976,1913.034799999994,1913.034799999994,493,1,cell_023,398.0
,2382.3636000000115,3.4204000000029566,3.5884032,2.0269952,1281.528500000015,1941.525500000018,1941.525500000018,491,1,cell_023,400.0
,2384.0699000000022,3.3375000000233968,3.5900683,2.0301356,1361.503400000016,1941.512000000017,1941.512000000017,490,1,cell_023,401.0
,2931.532500000001,3.136100000003239,3.5890117,2.0296674,1286.5125000000116,0.0001000000047497,1930.562200000015,489,1,cell_023,402.0
,1178.4224999999858,3.153399999980877,3.5898547,2.0304627,1291.5057000000088,1941.5090000000205,1941.5090000000205,487,1,cell_023,404.0
,2319.156300000003,2.9323999999905936,3.588798,2.0301709,1311.5297000000137,1882.609599999996,1882.609599999996,485,1,cell_023,406.0
,2364.5467000000062,3.168200000014707,3.5892043,2.0297151,1276.536000000022,1925.3834999999965,1925.3834999999965,484,1,cell_023,407.0
,2380.2308000000194,3.190300000016464,3.5891204,2.0270371,1791.531300000002,1941.5391999999997,1941.5391999999997,481,1,cell_023,410.0
,2385.460700000025,3.1745999999985486,3.5892701,2.0273643,1291.5151999999944,1941.516899999988,1941.516899999988,479,1,cell_023,412.0
,2382.4899999999907,3.152300000016055,3.5893798,2.0265641,1301.5038000000056,1941.5053999999943,1941.5053999999943,478,1,cell_023,413.0
,2379.997400000022,3.0920000000041625,3.5901399,2.0309396,1521.5290000000095,1941.532100000011,1941.532100000011,477,1,cell_023,414.0
,2345.767699999997,3.178599999984826,3.5898919,2.0271392,1286.5156000000134,1907.2797000000137,1907.2797000000137,476,1,cell_023,415.0
,2325.7203999999915,3.19550000000163,3.5890393,2.0274701,1276.5097999999998,0.0001000000047497,1889.5304999999937,475,1,cell_023,416.0
,2338.888700000011,3.2158000000053732,3.5889678,2.0308728,1281.5142000000048,1899.7313000000136,1899.7313000000136,474,1,cell_023,417.0
,2375.559899999993,3.2728000000059865,3.5890889,2.0310807,1326.5316000000166,1935.3258000000208,1935.3258000000208,473,1,cell_023,418.0
,1185.8164000000106,3.202700000023313,3.5892348,2.0300717,1366.5308999999834,0.0001000000047497,1904.6272999999928,472,1,cell_023,419.0
,1179.6447000000046,3.2284000000219493,3.5891185,2.0269446,1286.5081000000064,1882.598299999983,1882.598299999983,471,1,cell_023,420.0
,1185.1540999999847,3.294099999999105,3.589149,2.0268998,1406.4792999999772,1941.483999999997,1941.483999999997,469,1,cell_023,422.0
,2346.6412999999884,3.525599999993574,3.588532,2.0268455,1301.5235000000102,0.0001000000047497,1899.41770000002,468,1,cell_023,423.0
,2376.856300000014,3.3539999999923964,3.5893025,2.0307889,1281.5099000000048,1932.686599999986,1932.686599999986,466,1,cell_023,425.0
,2340.1517999999924,3.4990999999862993,3.5892243,2.033401,1286.508899999986,1897.4369000000008,1897.4369000000008,465,1,cell_023,426.0
,2333.062099999981,3.4288999999989755,3.5893083,2.0271811,1301.5162999999884,0.0001000000047497,1894.934500000003,464,1,cell_023,427.0
,1179.1252999999851,3.2832000000053085,3.5880713,2.0311198,1276.5339000000097,1902.3751000000047,1902.3751000000047,462,1,cell_023,429.0
,1178.2094999999974,3.2090000000025043,3.5888953,2.0269589,1276.5137000000104,1910.600800000015,1910.600800000015,461,1,cell_023,430.0
,2371.565399999992,3.15880000003375,3.5890336,2.0270772,1271.5279999999912,1934.1312000000032,1934.1312000000032,460,1,cell_023,431.0
,1178.5738999999596,3.1385999999474734,3.5891814,2.0273376,1271.52999999997,1935.646799999988,1935.646799999988,459,1,cell_023,432.0
,1176.005700000038,3.2509999999891903,3.5880942,2.0270495,1391.5260000000126,1858.216200000024,1858.216200000024,457,1,cell_023,434.0
,1177.6155000000144,3.2128000000376744,3.5890183,2.0271478,1271.5199999999604,1909.07209999999,1909.07209999999,456,1,cell_023,435.0
,2340.5466000000015,3.1309999999939464,3.5881095,2.0270724,1271.5142999999807,1903.494299999962,1903.494299999962,455,1,cell_023,436.0
,2381.481299999986,3.2370000000226185,3.5880799,2.0268626,1271.5239000000292,0.0001000000047497,1941.5360000000217,452,1,cell_023,439.0
,2350.4156000000075,3.4119000000062982,3.5891633,2.0304103,1276.5248000000138,1911.4014999999783,1911.4014999999783,450,1,cell_023,441.0
,1177.8523999999743,3.1008000000147717,3.5880895,2.027122,1581.5218999999925,1881.4945000000296,1881.4945000000296,449,1,cell_023,442.0
,2935.884199999972,3.1447000000045477,3.5890908,2.0309606,1271.5132999999914,1937.061199999996,1937.061199999996,447,1,cell_023,444.0
,1175.4091000000485,3.0928000000422173,3.5891652,2.0299373,1676.526100000017,1927.9177999999956,1927.9177999999956,446,1,cell_023,445.0
,2334.5731999999844,3.2266999999991697,3.589005,2.0276809,1316.5177000000258,1898.270499999984,1898.270499999984,445,1,cell_023,446.0
,1180.159500000009,3.235199999995615,3.5890498,2.0271058,1271.5411999999778,1941.5427999999956,1941.5427999999956,442,1,cell_023,449.0
,2361.12440000003,3.2478000000119778,3.5882354,2.0335908,1326.5168000000417,1920.0674,1920.0674,441,1,cell_023,450.0
,2365.6117999999556,3.3781000000308836,3.5894876,2.0270705,1296.5203999999794,1927.609599999967,1927.609599999967,438,1,cell_023,453.0
,2899.5635999999945,3.2298999999765954,3.5892844,2.0303712,1791.5194000000483,0.0001000000047497,1901.8487000000312,437,1,cell_023,454.0
,2343.633999999962,3.206300000019766,3.5881696,2.034162,1286.5175999999628,1903.2527999999584,1903.2527999999584,436,1,cell_023,455.0
,1176.214399999997,3.2041999999783854,3.5889239,2.027142,1271.5361999999732,1895.1871999999855,1895.1871999999855,434,1,cell_023,457.0
,2352.2755999999936,3.1834999999846048,3.5894523,2.0301566,1301.5157999999938,0.0001000000047497,1920.0887000000223,433,1,cell_023,458.0
,2368.375700000033,3.2503000000141924,3.5884461,2.0270438,1591.5248000000136,1931.7007999999917,1931.7007999999917,432,1,cell_023,459.0
,2862.9725,3.176699999999854,3.5890021,2.0267358,1296.5238000000002,9.99999999749205e-05,1869.5735,426,1,cell_023,465.0
,2349.7612,3.1935999999996056,3.5880475,2.0298629,1276.5033999999994,1913.9192,1913.9192,425,1,cell_023,466.0
,2321.0052,3.330399999998903,3.5887799,2.0273767,1281.512200000001,1888.6615999999997,1888.6615999999997,421,1,cell_023,470.0
,1173.7655999999986,3.241900000000868,3.5889182,2.0335355,1261.4956999999995,1933.352300000002,1933.352300000002,420,1,cell_023,471.0
,2937.2284000000004,3.1526999999988448,3.5890498,2.0307441,1306.5239,0.0001000000011117,1941.5335000000011,419,1,cell_023,472.0
,2336.0253999999986,3.290600000000268,3.589911,2.0304322,1261.504400000002,0.0001000000011117,1902.3701000000003,417,1,cell_023,474.0
,2920.9829000000027,3.311100000006064,3.5895514,2.0273137,1266.5216999999975,1918.717899999996,1918.717899999996,414,1,cell_023,477.0
,2932.0780999999984,3.3594999999985475,3.5895028,2.0271783,1276.4945000000007,1931.0143000000023,1931.0143000000023,413,1,cell_023,478.0
,2945.6712999999945,3.50310000000178,3.5895467,2.033709,1271.512999999999,1941.5129999999988,1941.5129999999988,411,1,cell_023,480.0
,2863.3436,3.4407999999968553,3.5894799,2.0303845,1276.5047999999952,1863.4094999999943,1863.4094999999943,410,1,cell_023,481.0
,1184.279600000002,3.40469999999911,3.5893207,2.0268788,1271.5346999999963,1890.900299999994,1890.900299999994,409,1,cell_023,482.0
,2303.2318000000014,3.4023000000015458,3.5884109,2.0264926,1266.5246000000045,1867.4354999999996,1867.4354999999996,408,1,cell_023,483.0
,1173.6280999999872,3.2845999999987896,3.5893025,2.0273862,1261.5204999999987,1941.5160999999937,1941.5160999999937,405,1,cell_023,486.0
,2322.9533000000083,3.3163999999960936,3.5890059,2.0270972,1261.500899999999,1894.0638999999935,1894.0638999999935,403,1,cell_023,488.0
,2281.8387999999977,3.2256000000051444,3.587954,2.0269189,1266.5406000000075,1855.9807,1855.9807,402,1,cell_023,489.0
,1164.7516000000032,2.62650000001301,3.5893254,2.027143,1281.500899999999,1882.862599999993,1882.862599999993,401,1,cell_023,490.0
,2367.3034999999945,2.4695999999968876,3.588016,2.0269399,1241.5365000000018,1941.5391000000093,1941.5391000000093,400,1,cell_023,491.0
,2926.714399999997,2.2182999999931496,3.5896649,2.0279584,1246.5081999999966,1941.5111999999936,1941.5111999999936,399,1,cell_023,492.0
,1161.2112999999954,2.951799999995117,3.5875688,2.0278707,1246.5130999999967,1851.6796000000031,1851.6796000000031,398,1,cell_023,493.0
,2912.631600000008,2.625700000004372,3.5881219,2.0271325,1261.540200000003,1930.296900000001,1930.296900000001,397,1,cell_023,494.0
,1168.0816000000052,2.8871000000071234,3.5893512,2.0338559,1311.496199999994,0.0001000000047497,1903.0561000000016,396,1,cell_023,495.0
,2893.8313999999955,2.971799999999405,3.5886407,2.0306926,1261.5332999999953,1908.280799999993,1908.280799999993,395,1,cell_023,496.0
,2350.571100000001,2.958200000008162,3.5886636,2.0276923,1246.5293999999994,1925.0341000000044,1925.0341000000044,394,1,cell_023,497.0
,2356.8996000000043,2.923999999999438,3.5895791,2.0277381,1256.5127999999968,1928.764800000004,1928.764800000004,393,1,cell_023,498.0
,2298.558900000003,3.023199999995825,3.5884604,2.027287,1326.52410000001,1873.1208000000045,1873.1208000000045,392,1,cell_023,499.0
,2883.521200000003,3.0630999999995367,3.5892911,2.0341144,1481.5289000000048,0.0001000000047497,1896.0457000000024,391,1,cell_023,500.0
,2823.2529999999965,2.930800000001881,3.5894904,2.0268416,1311.5157000000038,1841.8701,1841.8701,390,1,cell_023,501.0
,2923.7736000000004,3.053200000009184,3.5886235,2.0380559,1246.4958000000042,1933.794099999999,1933.794099999999,389,1,cell_023,502.0
,2367.395700000008,3.0301999999939255,3.5896659,2.0272784,1326.520699999994,1941.5231000000056,1941.5231000000056,388,1,cell_023,503.0
,1169.3245000000022,2.720700000005394,3.5895715,2.0274625,1736.5097999999998,1923.6111999999996,1923.6111999999996,387,1,cell_023,504.0
,2898.810700000002,2.970200000010692,3.5895953,2.0301976,1466.5306999999884,9.999999019784551e-05,1907.694599999988,386,1,cell_023,505.0
,2917.6089999999967,2.9625000000088164,3.5897841,2.0268579,1266.5209000000032,1925.1757999999977,1925.1757999999977,385,1,cell_023,506.0
,1166.8763000000033,3.120800000004351,3.5896602,2.029819,1271.4943000000058,1893.624800000005,1893.624800000005,384,1,cell_023,507.0
,2850.7932999999903,3.0750999999873585,3.5888553,2.0310149,1241.5168999999878,0.0001000000047497,1861.6022999999984,383,1,cell_023,508.0
,2294.2180999999987,2.889100000000155,3.5880685,2.0269036,1251.511200000008,1869.3815000000177,1869.3815000000177,382,1,cell_023,509.0
,2874.010799999989,2.971599999989891,3.5879092,2.0303416,1316.5207999999984,1885.24059999999,1885.24059999999,381,1,cell_023,510.0
,2334.7184000000125,3.1248999999952787,3.5887885,2.0272498,1371.5129999999772,1908.7040999999736,1908.7040999999736,380,1,cell_023,511.0
,2889.089199999988,3.0500000000174765,3.5894628,2.0280089,1246.518699999986,1900.7814000000071,1900.7814000000071,379,1,cell_023,512.0
,2869.9249999999884,2.931199999991918,3.5893874,2.0305657,1246.5295000000042,1884.9244999999937,1884.9244999999937,378,1,cell_023,513.0
,2358.8012000000167,2.8904000000036945,3.5886121,2.0272927,1241.5426000000152,1934.0768000000096,1934.0768000000096,377,1,cell_023,514.0
,2893.176600000006,2.864299999986457,3.5889907,2.0308766,1241.5184000000008,1906.6839000000036,1906.6839000000036,376,1,cell_023,515.0
,2929.8542000000016,2.8367999999898075,3.5896049,2.0273767,1241.5107000000137,1941.5249999999944,1941.5249999999944,375,1,cell_023,516.0
,2344.823400000023,2.6438999999957247,3.5894961,2.0339684,1266.5072999999977,1918.139200000005,1918.139200000005,374,1,cell_023,517.0
,2890.4354999999928,2.6634999999950537,3.5885701,2.0273137,1851.5182000000204,1903.1756000000169,1903.1756000000169,373,1,cell_023,518.0
,2917.8551999999913,2.692100000014932,3.5890756,2.0304503,1241.5117000000027,1931.9544999999928,1931.9544999999928,372,1,cell_023,519.0
,1164.3755999999996,2.657399999996386,3.5886359,2.0272498,1246.5216000000073,1887.319099999993,1887.319099999993,371,1,cell_023,520.0
,1166.1738999999943,2.9679999999936513,3.5894847,2.0304599,1261.5205000000133,1924.468500000017,1924.468500000017,370,1,cell_023,521.0
,2928.5948999999964,2.876300000003482,3.5894494,2.0274396,1241.516599999973,1941.520599999989,1941.520599999989,369,1,cell_023,522.0
,1164.94690000001,2.6848999999930356,3.588594,2.0276504,1251.530600000027,1920.2151000000013,1920.2151000000013,368,1,cell_023,523.0
,2328.0035999999964,3.0601000000024214,3.588841,2.0310493,1291.5208000000275,0.0001000000047497,1903.639200000005,367,1,cell_023,524.0
,1163.676299999992,3.0249999999942645,3.589438,2.0305276,1556.530700000003,1876.8215000000205,1876.8215000000205,366,1,cell_023,525.0
,2276.9541000000027,2.9395000000076266,3.5894895,2.0277495,1241.5323000000208,1855.7641000000003,1855.7641000000003,365,1,cell_023,526.0
,2902.0027000000114,2.8438999999780634,3.5894761,2.0274301,1241.5215999999782,1914.4590999999784,1914.4590999999784,364,1,cell_023,527.0
,2843.647100000002,2.966300000000075,3.5895343,2.0271707,1241.4796999999962,0.0001000000047497,1861.44690000001,363,1,cell_023,528.0
,2874.8291000000027,2.8920999999972707,3.5895638,2.0271077,1236.5192000000095,1892.3368000000191,1892.3368000000191,362,1,cell_023,529.0
,2918.1670999999915,2.9696000000113543,3.5894494,2.0344367,1236.527000000002,1933.4136,1933.4136,361,1,cell_023,530.0
,2369.61069999999,2.91759999998618,3.5895982,2.0343461,1246.524600000004,1941.519,1941.519,360,1,cell_023,531.0
,1167.7001999999925,3.010199999989851,3.5894265,2.0336661,1251.4884999999776,9.999997564591814e-05,1876.3634999999776,359,1,cell_023,532.0
,2259.7707999999984,3.0709000000205577,3.588779,2.0265288,1316.5233000000007,1839.195000000007,1839.195000000007,358,1,cell_023,533.0
,2885.0540000000037,3.063200000004187,3.5898881,2.0302997,1241.528500000015,1899.1652999999933,1899.1652999999933,357,1,cell_023,534.0
,2892.9207999999926,2.919200000003883,3.5887675,2.0274177,1241.514200000005,1904.3448000000208,1904.3448000000208,356,1,cell_023,535.0
,1164.0299999999986,2.89350000000546,3.5897012,2.0303903,1786.4954000000143,1869.6040000000212,1869.6040000000212,355,1,cell_023,536.0
,2304.4907000000244,3.039799999998465,3.5897679,2.0272012,1296.519900000014,0.0001000000047497,1879.7965000000256,354,1,cell_023,537.0
,1160.4671999999844,3.032299999991608,3.5887513,2.0270686,1261.5119000000122,1824.284400000004,1824.284400000004,353,1,cell_023,538.0
,2308.9795999999915,2.94320000000873,3.5894942,2.0306668,1241.5106000000087,1883.0890000000072,1883.0890000000072,352,1,cell_023,539.0
