cell_id,Cycle,Discharge Time (s),Decrement 3.6-3.4V (s),Max. Voltage Dischar. (V),Min. Voltage Charg. (V),Time at 4.15V (s),Time constant current (s),Charging time (s),RUL
cell_030,859,2430.798400000029,2.6639999999897412,3.5892634,2.0471253,640.8744999999764,1487.9384999999893,1487.9384999999893,58
cell_030,860,1200.9378000000142,2.580599999986717,3.5891442,2.0508218,638.922499999986,0.00010000000474974687,1446.3053999999538,57
cell_030,861,1200.9164999999923,2.6550999999744818,3.5881457,2.0469584,659.6650000000373,1495.7388999999964,1495.7388999999964,56
cell_030,862,1200.9075999999768,2.409800000023168,3.5881486,2.0510945,704.6753000000026,1555.1951000000117,1555.1951000000117,55
cell_030,863,1200.9282999999705,2.554399999964616,3.5897927,2.0482516,896.4504999999772,1503.8927999999723,1503.8927999999723,54
cell_030,864,1200.8948000000094,2.599899999972095,3.5879836,2.0480561,714.3738000000012,0.00010000000474974687,1542.228599999973,53
cell_030,865,1200.9141999999993,2.5408000000170716,3.5891786,2.051887,724.2641000000295,1500.7391000000061,1500.7391000000061,52
cell_030,866,1897.9275999999954,2.478899999987476,3.5890927,2.0482516,709.1663999999873,1532.5316999999923,1532.5316999999923,51
cell_030,867,1200.8867999999786,2.5079000000259555,3.5880427,2.0484405,708.7922000000253,1503.8550999999861,1503.8550999999861,50
cell_030,868,1200.8947000000044,2.547800000000251,3.5879836,2.0486007,773.2620999999926,1522.9525999999605,1522.9525999999605,49
cell_030,869,1200.9074999999718,2.496700000017782,3.5889602,2.0517163,673.142200000002,1450.556500000006,1450.556500000006,48
cell_030,870,1200.890000000014,2.535100000037218,3.5890307,2.0482011,891.4128999999957,1528.0445999999647,1528.0445999999647,47
cell_030,871,1865.0243999999948,2.4559000000007813,3.5890393,2.0490403,895.6387000000104,1514.6184000000358,1514.6184000000358,46
cell_030,872,1852.9493000000364,2.4200000000419664,3.5890088,2.0490813,903.4900999999954,1505.3924000000115,1505.3924000000115,45
cell_030,873,1200.893299999996,2.458600000012723,3.5887475,2.0522637,896.5651000000071,1521.948700000008,1521.948700000008,44
cell_030,874,1884.69080000004,2.382299999997528,3.5888858,2.0488925,651.6657000000123,1544.110800000024,1544.110800000024,43
cell_030,875,1200.900399999984,2.4192000000039116,3.5898557,2.0490737,619.5584000000381,1523.2967000000062,1523.2967000000062,42
cell_030,876,1200.8925000000163,2.489500000025302,3.5888162,2.0493264,706.2148999999627,1540.2020999999947,1540.2020999999947,41
cell_030,877,1200.897100000002,2.408699999970949,3.5890861,2.0492024,640.7265999999945,1502.084600000002,1502.084600000002,40
cell_030,878,1795.6659999999686,2.433600000047491,3.5899253,2.049437,909.5135000000009,1469.1364999999641,1469.1364999999641,39
cell_030,879,1200.8924000000115,2.317500000004671,3.5888877,2.0492396,927.8956999999936,1568.0811000000106,1568.0811000000106,38
cell_030,880,1200.887699999963,2.504900000000063,3.5879674,2.0490489,912.3417999999948,1529.3581999999585,1529.3581999999585,37
cell_030,881,1200.9228000000003,2.5359000000170795,3.5891004,2.0487895,906.5687000000034,1515.2284000000218,1515.2284000000218,36
cell_030,882,2470.1696999999695,2.5424999999814446,3.5890822,2.0480332,903.5543000000179,1508.6036000000313,1508.6036000000313,35
cell_030,883,1200.9220000000205,2.7274000000326026,3.5892053,2.0482535,780.3207999999869,1465.2093999999925,1465.2093999999925,34
cell_030,884,1200.919700000028,2.4303000000072217,3.5890889,2.0472522,624.5057000000378,1531.4415000000151,1531.4415000000151,33
cell_030,885,1200.9325999999999,2.556900000025024,3.5890498,2.0475068,613.9333000000333,1483.4628000000375,1483.4628000000375,32
cell_030,886,1200.9156000000073,2.5054000000235277,3.5891004,2.0472531,658.333500000008,1473.9942999999619,1473.9942999999619,31
cell_030,887,1200.941999999981,2.616799999959696,3.5881219,2.0476203,658.3471000000136,1460.8883999999962,1460.8883999999962,30
cell_030,888,1200.9108000000122,2.5544000000225964,3.5879188,2.0474916,653.7209000000149,1460.2270000000137,1460.2270000000137,29
cell_030,889,1808.0523999999857,2.540299999993394,3.5889268,2.0477424,929.8194000000367,1516.8276000000187,1516.8276000000187,28
cell_030,890,1200.910199999984,2.3313000000199224,3.5893416,2.0515904,941.2726999999722,1501.4491999999736,1501.4491999999736,27
cell_030,891,1738.36599999998,2.3817999999738504,3.5889297,2.0527682,955.8216999999714,1468.1366999999736,1468.1366999999736,26
cell_030,892,1200.8996000000043,2.3840999999665513,3.5897145,2.0485902,958.6858000000357,1515.0960000000193,1515.0960000000193,25
cell_030,893,1200.9114999999874,2.3130000000239193,3.5894713,2.0525575,964.0184000000008,1509.3869999999881,1509.3869999999881,24
cell_030,894,1200.6581000000008,2.2753999999841312,3.5898499,2.0489717,634.6966999999713,1528.3549999999814,1528.3549999999814,23
cell_030,895,1200.9004999999888,2.428799999994169,3.588798,2.0490174,972.3772999999927,1496.122000000032,1496.122000000032,22
cell_030,896,1200.8957999999984,2.3203000000210494,3.5898986,2.0486417,619.0181999999913,1528.5685999999987,1528.5685999999987,21
cell_030,897,1200.9115999999922,2.323099999979661,3.5898528,2.0493321,984.8544000000111,1514.1637999999803,1514.1637999999803,20
cell_030,898,1706.0939999999828,2.3398999999626113,3.5897012,2.0526214,992.5471999999717,1487.5894999999437,1487.5894999999437,19
cell_030,899,1200.9043999999994,2.3079999999608702,3.5897622,2.0488143,1002.143999999971,0.00010000000474974687,1549.2550000000047,18
cell_030,900,1200.8892000000344,2.288800000038549,3.5901465,2.0484757,1017.3074999999952,1619.3870999999926,1619.3870999999926,17
cell_030,901,1200.909799999965,2.274999999965104,3.5897202,2.0524945,652.1912000000011,1505.7711000000127,1505.7711000000127,16
cell_030,902,2517.473299999954,2.3119999999763508,3.5896163,2.0489917,857.0813999999664,0.00010000000474974687,1531.3739999999525,15
cell_030,903,1200.9069000000015,2.2809000000124513,3.5896544,2.0489106,1041.002600000007,1517.4471999999953,1517.4471999999953,14
cell_030,904,1200.9206000000122,2.2416000000085035,3.5902772,2.0523582,1061.6054000000006,1630.6987000000083,1630.6987000000083,13
cell_030,905,1200.8832999999868,2.395599999988889,3.5890613,2.0486503,1069.0121000000509,1508.0399000000325,1508.0399000000325,12
cell_030,906,1659.483799999987,2.349400000006412,3.5888028,2.0490832,1085.1242000000202,1538.5567000000156,1538.5567000000156,11
cell_030,907,1733.3962999999637,2.4072000000158766,3.5902047,2.0484776,1111.9535000000033,1634.3164000000106,1634.3164000000106,10
cell_030,908,1200.8843999999808,2.355999999970564,3.5887113,2.0494084,693.6908000000403,1531.7382000000216,1531.7382000000216,9
cell_030,909,2501.6924,2.2952000000513806,3.589664,2.0522704,1151.290100000042,0.00010000000474974687,1509.735100000049,8
cell_030,910,1200.8871999999974,2.329299999982979,3.5889449,2.0484891,1182.0738000000126,1546.3055000000168,1546.3055000000168,7
cell_030,911,1500.3843999999808,2.3820999999880144,3.588799,2.0486646,662.0982000000076,1501.7469000000274,1501.7469000000274,6
cell_030,912,1200.938200000033,2.5040000000153384,3.5877557,2.0485463,636.0456999999587,0.00010000000474974687,1517.116699999955,5
cell_030,913,1467.4606999999962,2.4608000000007735,3.5890021,2.048018,1252.8789000000106,1514.2667000000365,1514.2667000000365,4
cell_030,914,1200.9366000000152,2.5320000000064624,3.5879512,2.0475755,627.2495999999809,0.00010000000474974687,1498.0860999999568,3
cell_030,915,1200.9435999999987,2.542599999986095,3.5891404,2.0474172,605.2006999999867,1523.0498999999836,1523.0498999999836,2
cell_030,916,1200.9370999999812,2.5334999999613217,3.5888667,2.0512853,629.3064000000013,0.00010000000474974687,1518.3654000000097,1
cell_011,1,,,,,,,,905
cell_011,2,2401.1069000000007,3.1071000000009974,3.5895824,2.039587,1295.2877000000008,1955.289200000001,1955.289200000001,904
cell_011,3,2401.118200000001,3.1302000000015084,3.588995,2.0351706,1295.2245,1955.2253999999994,1955.2253999999994,903
cell_011,4,2822.530499999999,3.002299999999991,3.5886908,2.0343494,1380.1846999999998,1955.1788999999987,1955.1788999999987,902
cell_011,5,2822.482900000003,3.207999999998634,3.589632,2.0382757,1300.0954999999994,0.00010000000111177153,1955.097600000001,901
cell_011,6,1200.467800000002,3.2033000000011214,3.5895958,2.0347242,1400.0434999999998,1955.047000000002,1955.047000000002,900
cell_011,7,2400.6211999999978,2.9489000000030785,3.588726,2.0339108,1309.9459000000024,0.00010000000111177153,1954.9486,899
cell_011,8,2400.6358,3.1336999999986404,3.5895967,2.032608,1314.8819000000003,0.0001000000011117455,1954.8843000000015,898
cell_011,9,2400.648600000004,3.126500000001897,3.5890646,2.0327682,1319.8084999999992,1954.8142000000007,1954.8142000000007,897
cell_011,10,2821.763900000005,2.9309999999966863,3.5897398,2.0333395,1344.8364,1954.8369000000023,1954.8369000000023,896
cell_011,11,2400.642,3.0063000000009765,3.589983,2.0353289,1314.8192999999953,1954.8174999999974,1954.8174999999974,895
cell_011,12,26736.652400000006,3.0142999999952735,3.5891466,2.0345764,1314.8485,1954.852899999998,1954.852899999998,894
cell_011,13,1177.6291999999958,2.956200000000422,3.5884151,2.0256023,1269.823700000008,1954.828300000008,1954.828300000008,893
cell_011,14,2400.8236999999936,2.893500000005673,3.589613,2.0284729,1309.8570999999938,0.00010000000474974687,1954.8638999999966,892
cell_011,15,2821.8764999999985,2.7635000000009313,3.5889339,2.0328264,1319.8132000000041,0.00010000000474974687,1954.8179999999993,891
cell_011,16,1200.6081000000122,3.0329000000054407,3.5896006,2.0340319,1344.8272999999897,1954.8365999999949,1954.8365999999949,890
cell_011,17,1200.5650000000026,2.969599999996859,3.5889034,2.0316391,1404.8178000000044,1954.8276999999944,1954.8276999999944,889
cell_011,18,1200.5672999999952,3.0676999999994337,3.5889435,2.0325365,1624.8157000000065,0.00010000000474974687,1954.8190000000031,888
cell_011,19,1200.5556000000072,2.8979000000107646,3.5897388,2.0321951,1784.8096000000078,1954.815600000002,1954.815600000002,887
cell_011,20,1200.5717000000002,2.921399999991934,3.5900145,2.0322971,1324.8255999999965,1954.8202000000017,1954.8202000000017,886
cell_011,21,2821.7900999999983,2.9248999999980185,3.5900364,2.0355816,1319.8115000000107,1954.8117000000057,1954.8117000000057,885
cell_011,22,2400.706399999995,3.002400000012102,3.5885305,2.0301161,1319.8153999999922,1954.8162000000011,1954.8162000000011,884
cell_011,23,2821.8304000000066,2.873999999996073,3.5890923,2.0330706,1319.8333000000132,1954.837200000009,1954.837200000009,883
cell_011,24,2400.7330999999976,3.0225999999969133,3.5895748,2.0301018,1324.8530000000028,0.00010000000474974687,1954.8564000000047,882
cell_011,25,2400.7333999999973,3.0760000000010734,3.5898533,2.0326195,1399.8233000000037,1954.8359000000055,1954.8359000000055,881
cell_011,26,2821.8297999999922,3.0951999999960833,3.5896435,2.029067,1534.8169999999955,1954.8324999999895,1954.8324999999895,880
cell_011,27,2821.820000000007,3.148799999995475,3.589035,2.0288544,1609.8303000000014,1954.8412000000096,1954.8412000000096,879
cell_011,28,1200.5877000000037,3.0783999999984246,3.5899849,2.0324097,1329.8539000000019,1954.861899999989,1954.861899999989,878
cell_011,29,2821.819499999998,3.029699999999451,3.5887556,2.0288877,1324.8117999999959,1954.814100000003,1954.814100000003,877
cell_011,30,2821.8157999999967,2.939599999997995,3.5897837,2.0350056,1349.8148999999978,9.99999901978195e-05,1954.8107999999922,876
cell_011,31,1200.6077999999982,2.961400000000083,3.5897923,2.0316257,1329.8261999999959,0.00010000000474974687,1954.8413,875
cell_011,32,2400.759099999996,2.925099999992824,3.589468,2.0345554,1324.8041999999987,1954.8018000000013,1954.8018000000013,874
cell_011,33,1200.5936999999974,2.9290000000038674,3.5890656,2.0314531,1339.806600000011,1954.817299999995,1954.817299999995,873
cell_011,34,2821.8473999999987,3.1020000000138737,3.5899706,2.0344934,1329.7888000000094,1954.8041000000082,1954.8041000000082,872
cell_011,35,1200.6147000000058,3.1030000000028224,3.5889158,2.0343676,1324.8018999999913,1954.8094999999737,1954.8094999999737,871
cell_011,36,1200.6070999999938,3.014499999990079,3.5888758,2.030611,1324.8055000000168,1954.8166999999958,1954.8166999999958,870
cell_011,37,2821.8280999999847,3.061399999976544,3.5900116,2.0342922,1324.8026000000248,0.00010000000474974687,1954.8124000000244,869
cell_011,38,1200.601699999999,2.960800000000745,3.5898409,2.0288668,1554.8282999999938,1954.8311000000106,1954.8311000000106,868
cell_011,39,1200.617599999998,2.9053999999888447,3.5896368,2.0321856,1409.8262000000107,1954.8355000000156,1954.8355000000156,867
cell_011,40,1200.6006000000052,2.954900000011378,3.5896559,2.0313721,1324.8640000000014,1954.8665000000037,1954.8665000000037,866
cell_011,41,1200.6153000000047,2.937700000009187,3.5889263,2.031271,1324.8790999999912,1954.88949999999,1954.88949999999,865
cell_011,42,2821.8716999999892,2.9818000000086897,3.5889502,2.0309048,1339.8248000000024,1954.8262000000104,1954.8262000000104,864
cell_011,43,2821.869000000006,2.9582999999985304,3.5897436,2.0309658,1324.8128000000142,1954.817800000019,1954.817800000019,863
cell_011,44,2400.787400000001,2.9986999999962904,3.5896788,2.030755,1324.8217000000004,1954.8299000000113,1954.8299000000113,862
cell_011,45,1200.623499999987,2.951700000004962,3.5897312,2.0282345,1394.8279000000036,1954.8311000000106,1954.8311000000106,861
cell_011,46,1200.6206999999997,3.10740000000834,3.5886564,2.0279636,1344.8484999999928,1954.8506999999806,1954.8506999999806,860
cell_011,47,1200.6303999999943,2.81419999999315,3.5898161,2.0307732,1334.8127999999851,1954.8163999999815,1954.8163999999815,859
cell_011,48,1200.645900000003,3.0572000000101696,3.5896425,2.0302505,1334.8156999999774,1954.8180999999747,1954.8180999999747,858
cell_011,49,2400.7711000000127,3.0045999999856576,3.5896416,2.0339241,1379.8171999999904,1954.8170000000098,1954.8170000000098,857
cell_011,50,1200.6140000000012,2.8692999999913127,3.589982,2.0344162,1324.8076,9.999997564591814e-05,1954.8108999999822,856
cell_011,51,2821.8856000000087,3.0990999999922053,3.5899782,2.0336637,1334.828600000008,1954.8331999999937,1954.8331999999937,855
cell_011,52,2400.7894000000088,3.049499999993799,3.5898581,2.0306368,1324.810900000011,1954.8148999999976,1954.8148999999976,854
cell_011,53,1200.627900000021,2.7648000000044703,3.5896368,2.0328398,1324.8068000000203,0.00010000000474974687,1954.814200000023,853
cell_011,54,1200.6405999999843,2.8800000000047987,3.589901,2.0297308,1324.809899999993,1954.8176000000096,1954.8176000000096,852
cell_011,55,2400.7908999999927,2.888800000015408,3.5889387,2.029912,1324.810300000012,1954.824400000012,1954.824400000012,851
cell_011,56,2400.8005999999878,2.8343999999924563,3.5896101,2.0335121,1349.8239000000176,1954.8313999999953,1954.8313999999953,850
cell_011,57,2821.8641000000057,2.9770000000131347,3.5886297,2.0278568,1324.815600000002,9.999997564591814e-05,1954.8211999999767,849
cell_011,58,2400.797200000001,2.870600000023842,3.5899239,2.034564,1324.819900000002,1954.822999999975,1954.822999999975,848
cell_011,59,1200.6228999999873,2.908499999990397,3.5887804,2.0338182,1389.814400000003,1954.8266000000006,1954.8266000000006,847
cell_011,60,2821.938300000009,2.8812000000034743,3.5890503,2.0309401,1324.8595999999961,1954.871599999984,1954.871599999984,846
cell_011,61,1200.6447000000044,2.8324999999895795,3.5898714,2.0298719,1324.8287999999884,1954.8336999999885,1954.8336999999885,845
cell_011,62,2400.7995999999985,3.0045000000097843,3.5897341,2.033762,1324.8163000000059,1954.8174,1954.8174,844
cell_011,63,1200.6474999999916,3.121199999993962,3.5897722,2.0305424,1324.795700000017,1954.8087999999989,1954.8087999999989,843
cell_011,64,1200.641900000017,3.104900000005699,3.5887289,2.0340519,1324.8019000000204,1954.803899999999,1954.803899999999,842
cell_011,65,2400.8013999999966,3.0035000000208356,3.5897951,2.0340767,1324.8081999999995,1954.8127000000095,1954.8127000000095,841
cell_011,66,2400.7981000000145,3.1071999999986133,3.5897722,2.0332403,1329.818499999994,1954.8245999999929,1954.8245999999929,840
cell_011,67,2400.8042999999893,3.1502999999793246,3.5900059,2.0305119,1329.8209999999963,1954.8311000000106,1954.8311000000106,839
cell_011,68,2821.8594999999914,3.189000000012925,3.5900097,2.0275002,1334.8279000000039,1954.823000000004,1954.823000000004,838
cell_011,69,2400.7813000000024,3.0265000000075304,3.5899172,2.0300474,1329.837599999999,1954.849500000011,1954.849500000011,837
cell_011,70,2821.873100000026,3.060500000021449,3.5897369,2.0301809,1859.793800000014,1954.7944000000132,1954.7944000000132,836
cell_011,71,1200.669399999984,2.795899999997147,3.5896406,2.0298653,1334.8184000000183,1954.8182000000086,1954.8182000000086,835
cell_011,72,2400.7805999999982,3.0822999999800516,3.5889912,2.0332098,1339.8354000000108,1954.8367000000142,1954.8367000000142,834
cell_011,73,2400.8044000000227,3.0776999999942234,3.5886803,2.0297661,1339.8102000000072,1954.817800000019,1954.817800000019,833
cell_011,74,2821.940100000007,3.0166000000026827,3.5889721,2.0299482,1334.8376999999748,1954.8506999999806,1954.8506999999806,832
cell_011,75,1200.6585000000198,2.9404000000215547,3.5899897,2.0271101,1769.8179999999702,1954.8189000000127,1954.8189000000127,831
